A375	10.07678721246601	7.285166768508892	12.41232981906652	6.051749480421188	8.502465018883532	6.189954497638149	5.8415467295105605	9.229149384551256	4.974361239462565	8.072362492960714	4.12481728516104	6.380569561965652	4.740064200191516	13.161925869898585	4.3511105842867535	7.78462709231287	5.66543607738834	7.349197942042457	7.587818008008733	11.765114209647571	6.6311032637584155	7.772679023551642	8.125129297587625	7.537965699721945	13.11779100580301	7.800731355321957	6.1416810132868545	6.560460767948439	6.17023183055589	7.166807113623479	7.043949253593406	6.651323753629094	5.585665989111597	9.365561722432927	14.67448988193807	9.721860943046684	11.371418711759354	6.654379406621786	8.313126808621082	12.126689535410042	13.244581960511201	4.328757573294964	10.01261854542795	11.342407926189031	8.527685869982045	4.725055145641383	7.573063625081018	9.803650038497869	9.722159630464148	8.55022860079988	5.346803229427823	8.441610483298337	10.114479786617466	3.973136893880924	9.875575164990057	8.949476781310318	6.05028034781296	6.04168397072334	4.529831748283012	9.047418791328717	7.02049429372459	10.905867594056845	7.1812696467192065	7.955526306176748	5.245186316658288	5.594387130019293	7.213851173402025	10.442566522831136	5.64738744854289	4.146190433831874	8.06439133919735	5.291394315468196	4.572611884717488	5.168600063558349	11.060868707268243	6.169771148454022	6.660631756397543	5.620926865806676	4.3934724058256265	9.97487008388338	8.534439398206858	4.412405875656872	4.245142812411683	12.237568723787502	5.757160537658425	6.441833888905828	5.448100146006835	5.341930893775403	7.960303924355354	7.5924371086211835	10.101282077446724	11.667043825173637	3.9502057038580087	5.685451733887936	12.002177239930825	5.411682724045969	5.140425488654589	7.195144658202042	5.963520827188781	8.536713292021783	7.547903622593998	9.048901061054051	6.6578338156256756	8.909096943009063	14.459183322941655	6.462173613880081	7.198075556513597	8.916875941282452	7.293702067660204	5.614181586757703	9.93561372163342	5.798710108635465	11.127653040446894	9.688757057883779	4.982031587214717	10.373216663051096	8.75935928933703	10.245804929369013	5.416603796403602	8.121677973829682	12.15145215910127	5.32429476859084	9.01248058670846	11.262908421988811	12.957761602674767	8.213809249902859	13.863597257024768	9.714221603120277	6.442546925319901	9.30174567839087	7.399557424157148	6.834092969458968	10.809524710952667	5.966144270012075	4.707943274395132	12.494143306711697	8.2213662402348	9.805525139522265	8.56619168096484	14.3951961020795	6.220677502559929	5.912734310873365	7.380897925518367	9.278515241301243	8.39470348769516	6.7753510243645065	8.236491675574609	6.857432729985514	6.512120869831149	5.123470243721278	8.775954805598223	9.172030995463164	4.8858580947778325	9.503930358692271	6.0079626963203685	6.465798563364799	7.087287902823287	7.131527659027939	6.982683047653209	4.625928992481408	6.147890761312445	11.57126540184897	8.242994554002602	6.830161662202742	5.095772129977553	4.510657173970555	6.974073147053839	5.885167692016218	6.953469303353808	11.044853122734825	6.176501084634011	8.023817396614572	12.318474446645654	5.191357100762031	8.985026015834208	7.15208592017187	4.284933367037233	10.176395171996454	6.353491896303529	7.931658237318724	4.810472655413589	6.398889929105613	9.523521173296906	10.502299656530724	8.946642796507994	9.538820798986238	9.690586351200185	10.925677336073605	4.629285332993747	5.483825493305806	6.202699767883881	9.281607754131327	14.151260328295049	11.39823908902503	7.083944174027678	7.731022532609633	5.3707973442008985	4.671506338896559	4.980195053322573	9.71247397816896	8.100175329286026	9.108465633962004	5.980611134174035	7.613175241851332	6.527519155131943	8.911657880407386	10.778949631236115	7.602514532125712	8.988270310764706	9.679076840992648	9.110111296816063	8.897571848948004	10.498886867159571	13.705892200499035	5.477159866032208	8.09893650281334	9.875893340139484	9.333047993407224	8.608535555786274	12.506999683138563	9.81683332266226	7.566848767897583	7.631089165998161	5.627649021358466	6.439363746844602	4.219821160270769	5.945922077297928	7.055036259762417	8.501972805806902	8.957158243316956	12.82187371365716	10.95796411792475	4.794383403387426	9.07984061754059	7.492371677665375	8.27992102145231	10.098137238761575	9.818963620153234	7.882462556940048	8.801561007776527	5.04143484446928	9.099378329759245	8.802406111948914	9.745920544041493	8.209422554947883	7.1760103685340395	7.23980748211455	11.61771266057243	7.655458889749495	13.507219505605423	6.850156515984436	9.847329323449806	12.991020154168584	13.142327263639949	9.36571549813972	11.412793620850685	7.5618338236653955	7.814662612964561	7.954426857302953	6.930690456889233	12.427900781606722	10.492732955349846	11.182419997679057	9.069556483266714	7.599307565968727	6.872522015684472	9.436668860169465	8.687848377680327	5.312910666024628	13.078794402762158	10.795970425362295	11.70652404400287	10.700109209834043	9.330931409791475	10.307006629064071	13.16482081664758	6.420940321584901	12.92813819514933	9.744596615735135	10.08472036187294	11.222545004048564	7.04702887796794	8.156388245559489	8.764468954956719	8.41988837068862	11.488765615197645	6.8146342784682234	9.850610372769056	13.15823752868041	7.620914933195042	10.248927354899251	9.67804777716842	6.40678215379205	10.811812088082638	12.683549287650042	6.640924427296002	6.643920283785268	10.842340916213049	14.20527238624277	10.821548045400668	7.875158498514588	11.82847817255029	10.056673496468942	8.76186856509793	10.96193983337288	8.343902827041264	11.455119683021273	8.218426969106547	5.4694436163850835	11.532697497346547	6.714147538525948	9.32480042057903	7.1538705562767975	5.538566244272702	8.345937611932968	8.138948562414884	8.373184120137807	6.911917179853814	11.648190194395847	10.875659687392107	11.052552018586022	6.98366332467001	6.84067084675763	6.393767591878101	10.905429634605376	8.201524507401478	10.433755669253953	10.810037184605653	10.727302625391859	8.988986516160468	8.594215719658969	8.940026717420965	10.122547931131928	7.639627299825867	8.238300318038615	9.93430270796675	10.360998093920726	10.25456798974436	8.539824126379733	11.144849918471866	12.638209836173644	10.048356779028888	10.727998614851694	8.074406602522961	8.738343269484654	8.629361908476215	9.225739220802376	8.507289564482107	8.49352679853126	10.430929545680055	5.529823873222296	8.16187298805412	11.035730495948762	7.835566139855428	8.634707642784639	10.908376566288222	10.024800996235555	7.864440619201348	8.87767211732671	8.497524387367076	9.55209750382356	6.130094337586525	9.722377501983537	11.044402215240531	10.2536333744752	9.81783311700134	8.475799027388346	11.301026319507695	4.167767587771874	11.21663485198368	8.018265646782394	5.826591182341205	8.812828594268204	10.618097901309655	9.555288044391462	7.025629580730238	4.822062296007761	10.984558705514965	8.839438333470504	11.2057041963827	6.176150250493914	10.047957365923931	10.049738400254213	8.9601132284156	6.279619304178397	7.617956702840951	10.228738812761978	6.899137505146006	7.635744335502306	11.375914084393305	12.55288958376572	8.389852813130547	6.412156071429254	6.293061759166611	12.720447334769355	10.392735749543688	7.1314239825135255	6.93053685656454	9.002674645319386	9.946799530859485	10.21267837828938	8.885748865262451	11.785066269625439	5.553023550100467	9.38661294904495	8.304659170428287	12.03654063488788	11.156871630245371	8.446977323837	8.472541010701097	7.251218986161401	9.38096451066413	7.047717297327487	10.51664325858224	8.913429595922734	13.862102981713498	9.129983128707167	6.50851362788802	10.65552482612788	8.034774124793879	8.891264889570147	8.170504840159841	6.507292867406448	13.861623829494182	7.343002590938968	6.702305997564262	10.31758487292667	8.685994068168997	10.886686339287436	9.691510809884853	5.886809700480769	8.344475275908335	12.211778952136356	9.936222553495206	10.184320554398651	11.985987838905993	10.195337791417426	11.129817965079049	9.40939611915246	7.306425065354694	6.4674648565487844	7.91879663371565	11.068829376668612	10.448679194128896	7.152734636674571	12.945014911997799	6.670531529261728	11.420676109344416	10.009326717857439	10.313920398499343	8.931685538974603	5.978832558658171	7.7566128336670115	12.234742426025301	9.728765535755368	7.315797317441307	9.277093666740962	9.92135544441845	9.658184748775913	10.11304317434641	9.368021627478583	8.83368384629287	9.674198654339056	10.057038970458503	6.6258023363082605	7.985259943438043	6.103687141922093	6.22689855394193	10.107006684950097	6.665359059313641	4.135926141281604	6.269007427654475	10.124843928133993	8.929811909576886	7.689893329197775	8.679653782879551	8.487591759985873	8.897514922746344	6.910039919532504	7.345253115465246	9.403810912945557	9.34200386174176	7.67178598434269	12.944487590464036	5.924278983960032	7.5652418652294715	9.415970815024252	10.05488634183629	10.642440568518413	10.245179174613392	8.885478874120126	12.133994207348493	8.309847234923271	5.452122522367965	9.31397125956801	9.730895795361997	7.918621331117082	8.416584585421159	10.647326852768682	8.996292922012898	8.664801852049598	12.001719428104948	12.392744180718482	11.046340277764006	5.64490305272361	8.530005900623353	9.728510959648842	8.295332476800308	10.54802735935544	10.83687307268669	9.786573209556677	11.255348096628063	9.28335077832147	7.63927049830809	9.723317010589065	9.14186030557333	6.2103197866526	10.162489109383385	12.855523105459476	10.455146943924209	9.830785771727056	13.61376348735904	9.451496492123047	8.640068277353228	8.65300788451658	9.238158278787127	8.986057424491355	10.122005121761358	11.31141973378521	9.961353162285974	9.442824299151791	9.964497340427378	5.289262998185958	6.620308920825051	8.67248486638499	12.076913489856386	6.113807396900034	6.626828099416573	5.917069067320505	11.218749299352003	8.43401043446014	8.928834433565008	5.471756649528425	9.325786335362336	8.88488580334043	6.708187784564203	11.007208256612232	10.359756689187504	9.780074211681175	9.040241742011034	8.004240408832688	11.726816430356147	8.290105282284394	10.982186870188654	6.044759246687055	6.18942262936586	9.314085176303129	8.95335742237183	9.045579198727136	11.012067348447186	5.781625062932118	11.528675591281242	7.61370810701341	5.1535874486089535	7.486663702959196	6.927219944452877	5.092229572157191	5.520633390987898	13.555355740242673	6.325040875678122	7.517680746380787	6.975884798824966	10.626268479302098	4.18354712765597	10.739334437797647	9.324864747595027	9.658859803732346	5.860741276655358	8.709222610482465	7.657575743276023	7.628230937777927	7.521333280376234	8.023190446977429	9.292901008182984	7.324662173245689	10.336934679411502	7.684705932793429	9.198927405767158	9.100024684363811	9.4557067487064	7.557143478223503	8.830018276060347	10.020930313410298	9.895268888022335	8.997535957696957	7.988006015740349	8.098768919236797	13.448940938156651	8.40049140670773	7.587832420158457	6.918082498262456	5.907780250156167	6.811131288337532	11.903749972062494	9.782384865109265	3.797409600566622	5.596309666948641	8.310979456615598	7.634142618346503	8.743070725312508	6.779998993737444	12.26564715128929	7.359606817519457	6.825561852754918	14.335471974364001	9.696428900234666	7.2653994936177035	7.872047659172635	8.509434684247319	10.636878565789644	7.510380155465583	4.862018370360954	10.360134723121583	7.2819588451938255	8.422837667240797	6.406086446532187	9.034302228813255	6.722153373632117	9.087183392219433	10.987463293522925	8.42403110701645	7.560393800708632	9.694710057538346	11.277476024548193	5.173548008991392	9.96816697895533	10.326175547327532	7.745133681460133	11.416515108686216	9.985928526854895	7.521032741379106	7.5202115196458825	9.620601148100633	8.027978822842547	5.766885531447235	9.224993094827855	8.543531690394888	7.217514921525818	10.23018523119407	9.67438658583807	8.072575320078222	8.345740698579386	10.91441124858166	12.377080642270762	4.624117114973146	10.685218801465773	8.500182217670597	7.442245597670168	11.71916560607639	10.314793354954496	12.391258534869227	9.901355089106682	8.460576588437489	10.286292596435565	10.232566296472525	9.964286831599365	9.186722854815098	8.569230291042787	10.564530544058627	9.201224781326976	10.030273851714556	6.414890862921999	8.895685100295884	10.621105784075555	9.540182458139757	8.483578362023733	7.999138043294165	7.0963836555018585	7.747909244374858	8.846048644520886	7.910359067670829	12.982282533419115	9.497461857339724	6.143864300551369	8.557900373025351	6.968035269317718	9.41054979532525	10.38759014338231	6.615959617715178	6.788587194876322	9.32084720305763	8.631438668869611	8.624205767013555	7.626680405371973	8.563493161552286	7.734509966503638	6.024968930932443	5.483181214263765	9.42729293690808	10.822949863718833	9.96686271592255	10.912994333333586	6.1688842817258465	9.77201553609917	6.621978749054761	6.700345539370808	5.923913056341878	7.098269016559283	10.979349465654316	10.138356956030691	10.685662335951836	7.2302632094769	7.427137230562268	7.417224919896181	5.935726541124727	7.849944341747722	6.480728182214404	9.196851012421542	9.272307389340636	6.385965931118318	7.373595735261632	7.669746726642205	6.805200045587636	8.187540508989311	9.798253676029276	9.41749085477313	6.495223355123595	7.7480508998646	8.508882214851047	7.395311801375006	7.503649176843074	10.668713277895598	8.031408051726741	6.974281837536186	8.177230176003984	9.030795245270467	6.465762040507505	7.68504340724851	7.918156541194429	9.194743613532719	8.546479327750568	7.683597345008209	9.172575381999252	5.391176983587761	11.446237669796545	8.83831686744429	7.401514212921922	8.468169106486107	4.30186637496691	7.589502827951904	9.966410810246746	7.428925927928139	6.232499462020038	7.3625092432279	9.450611448525462	7.46221343226696	5.099374661232994	6.801030996746031	8.195497965120103	8.202352884618252	7.2920132822522366	5.813824765647993	6.637132735856115	6.324717120916047	6.706838939888931	6.917502933034015	10.633598765867418	9.944491306069956	7.242801855572954	6.411238996540812	8.237990511193736	9.7832032396882	10.41007087814602	10.51111825648176	9.662098913152956	8.75955882774745	7.655613225675192	11.027471964854834	10.303275692085585	10.035830549025393	7.437485835755982	7.803994818495409	5.874126863939002	10.690017612515593	8.417734000710187	9.878589185136846	9.8740188174606	6.221935199853518	11.421763004628284	7.021927042179403	7.943690062405385	7.593085368452164	10.919978568066632	9.70324896489668	7.608065155237593	6.80901596300994	8.958238502751833	8.0667770758951	5.90202387621352	5.5606384794073564	7.761413863841351	7.934535671337881	8.982658602374139	6.7679131452723436	9.538745803947673	5.143676420312411	6.253723597304712	4.712778350880219	6.062354758815185	9.778570871525405	7.945244452293385	7.906961526659604	9.405070876796572	8.447581648967144	5.3204148982055095	7.706261170400609	9.429739811924554	10.166495216739762	7.628682963408071	6.316209633952864	8.929256366865195	9.26951014345974	10.200420186876862	7.379642690120036	7.847454293180873	8.571598966897113	9.03222483052819	5.089044524168791	12.808924792871283	12.486890200119237	6.02453547893782	10.827093654628325	8.023401715824226	7.984388699899605	6.627900070657833	5.958638545354149	7.373388717116239	11.069122823486259	7.347450251688358	5.014766918930435	9.412902220098264	8.69623186879061	7.758918814759861	4.530709830405636	5.828867712566848	8.266283797878044	9.150096183081025	7.684007193407183	6.373360176111514	4.855649057306916	8.27634420983191	11.942083808915122	8.903014092674722	5.601284665329338	11.760837580854417	11.517850615331028	11.377363427085887	6.847311212755463	7.783228922881097	9.813708977782156	12.095907616912976	10.712824926595053	8.941767499744888	8.883659382641854	10.124170067966581	6.729918026976334	5.630647605721776	9.111736177226227	7.253641603361393	8.980902952459138	9.122142343496433	8.716132960037996	8.362295515793123	5.380107272781433	7.200723887276139	8.138688138243696	4.908611606641935	9.046917577860894	8.190099897001131	8.500267327957978	4.909604126145172	7.408475336243203	6.722088273059612	7.589060648001728	6.4903369737062375	5.323683304440324	5.444940390435085	7.88397330654071	12.081130611285724	5.6139438997864035	9.020894442653066	11.405095378030097	13.632642460777225	8.177242468778998	7.852861820346953	5.763055674636625	7.083114835725039	8.92457616546722	5.409811421470733	6.726919365241737	8.040448381556182	10.22889474158555	5.083020698091766	6.536438051423085	6.195778491116259	6.999968385060162	11.29077405657051	9.115618949471925	8.896821783512038	5.777931232151864	9.104998457242798	5.726117168642887	7.092101036871697	5.759346205392972	7.54264115099007	10.58963987053801	9.094025906406943	6.126281311454736	8.483103195484883	10.403543575656842	8.663632132267212	7.806804383865545	8.191905945274026	11.264228362260067	5.027660182067648	11.78230325005253	6.115293337111048	5.930540151093118	5.488297186425593	9.593279177533002	9.247551823988571	10.458211276873387	8.046582020155782	7.2362371798160074	9.123859065751056	5.388911145066589	5.3310538189118795	6.096584506936506	10.445742651994918	7.7935287556708275	4.383990027641833	8.601317699904138	7.5378505060114005	7.537477494724804	6.5564465465310615	5.047819040472123	8.710366288605481	7.193750367522613	8.074733410392765	8.149130310295828	6.999729071129867	8.126706356103876	10.352040261187575	10.1184974115756	8.360649013526238	10.04766348043394	5.17897356300393	5.462568823568527	5.856567578300817	4.305604377731972	7.547687094313935	8.89501866097218	9.147201072497749	9.882662463561834	9.661209894687536	9.964599056105609	6.1798014271151755	9.804049480094124	7.713529291633516	7.314769734961396	8.201602986325879	5.321441781618663	7.471220480375041	9.31141754232894	10.42303945548845	9.265546973426902	9.854885177997668	6.14362659670209
