,len,loss,reward,diff,eff
0,9.0,0.05076438561081886,0.7329517918953309,-0.014313836630296633,0.6203380338602139
1,9.0,0.03905648086220026,0.9041326268437847,-0.010915554821589608,0.6414329176305831
2,9.0,0.040722750748197235,0.8408016208115913,-0.02146591184713995,0.630595695455151
3,9.0,0.03829485457390547,0.6403337966944639,-0.020890899021372,0.6181302744337398
4,9.0,0.03767157718539238,0.8830377336637324,-0.005050119557105001,0.6326915281339147
5,9.0,0.03642610056946675,0.8535108903957472,-0.011208320446327524,0.6333970176393616
6,9.0,0.03509024131510939,0.8567019122279361,-0.004247952872965247,0.6327978597775825
7,9.0,0.035070168087258935,0.9252487893570839,0.0022031594892834906,0.6373979968996362
8,9.0,0.03482916930483447,0.6428597197848364,-0.012197657425805373,0.6097913213274321
9,9.0,0.034903626702725885,0.6459181640792476,-0.012191190112082655,0.6110752779877322
10,9.0,0.03459016487679698,0.6070781501740498,-0.016267034220089183,0.5965618792711389
11,9.0,0.03453331797694167,0.7948316181185506,-0.006922668041646263,0.626752664060623
12,9.0,0.03420986263797833,0.7452035772235285,-0.011096658131815573,0.6170845608600428
13,9.0,0.03381734381296805,0.6439722773684656,-0.01816433536370183,0.6112946785412117
14,9.0,0.0343738013257583,0.681183766681403,-0.033458751008363145,0.6188274706546398
15,9.0,0.0344594334019348,0.7552615723293548,-0.016296680733208977,0.6187692191580343
16,9.0,0.033750950194457,0.9204459426397534,-0.026583769892435827,0.6464509437024402
17,9.0,0.033447810034785,0.9830335153182013,-0.016966484681798826,0.6584059910915546
18,9.0,0.03350522065241086,0.9356591560547225,-0.009625440428513115,0.6424234866905302
19,9.0,0.03360489597544074,0.9680136307883639,-0.004245874801472879,0.6457085913023534
20,9.0,0.03341254920122169,0.9329281263381294,-0.011660524305773579,0.6390118122975085
21,9.0,0.03338621903888204,0.7711708082522613,-0.022769535426090896,0.6283461484963134
22,9.0,0.03335595479154069,0.8891971814859926,-0.0017745853355397498,0.6399205611114956
23,9.0,0.033099625492468476,0.8433919523646016,-0.016759095032992062,0.6333418474270786
24,9.0,0.033249227330088615,0.909546467469316,-0.00818535301196434,0.6417925664621416
25,9.0,0.033303771096353345,0.9629769880687724,-0.011074726013977514,0.6436141742359667
26,9.0,0.033256247984590356,0.9121804738603102,-0.006661394020677066,0.6430221530978791
27,9.0,0.03315829585439393,0.9304561236180844,-0.012528354256314442,0.6426998848401808
28,9.0,0.03307854011654854,0.841790687169574,-0.01848319777353974,0.6302723603782715
