,len,loss,reward,diff,eff
0,2.0,0.15493375062942505,0.5686879795988578,-0.003620737687487911,0.23196301891530274
1,2.0,0.15924468636512756,0.44931414207325693,-0.009292916946283902,0.20742074459467297
2,2.0,0.15601839621861777,0.4278749053870971,-0.008433684943729808,0.2093118358337166
3,2.0,0.15283327922224998,0.4644532438318625,-0.007972310635123936,0.2103373808184626
4,2.0,0.15439495742321013,0.28831402846390947,-0.012295520029738,0.17026606821819606
5,2.0,0.15299810965855917,0.2629288874272674,-0.00823626565290251,0.1669604126635943
6,2.0,0.1583500759942191,0.3368561662314446,-0.01643910254347921,0.17301934989543277
7,2.0,0.15633876994252205,0.2727832772107832,-0.012022174671913485,0.16599755836228333
8,2.0,0.15739349524180093,0.5879677236414865,-0.015395297519857375,0.26618848480301927
9,2.0,0.15509326457977296,0.43341637402646316,-0.015778776439378736,0.2638518610868886
10,2.0,0.1554713330485604,0.6575332400620558,-0.02417290617722645,0.262730493572862
11,2.0,0.15643688042958578,0.5787961800794806,-0.0187326320513175,0.261722349739554
12,2.0,0.15590424033311698,0.6037248414732865,-0.017510343815163552,0.26339599316051215
13,2.0,0.15787089509623392,0.5175610916057947,-0.01916339277248036,0.25943711990497925
14,2.0,0.15581811865170797,0.5006147975201882,-0.02258879646574241,0.26191766416670337
15,2.0,0.15593033470213413,0.5567179848825177,-0.011320190183709259,0.26943279011303656
16,2.0,0.1550931544864879,0.46526127780011334,-0.020845300156133492,0.2605801588093265
17,2.0,0.15449479387866127,0.5320625665403268,-0.014320217685732996,0.26968207926027293
18,2.0,0.153871562135847,0.6342169521513384,-0.013240595977445648,0.26440299814407114
19,2.0,0.15384134277701378,0.648190415293702,-0.01741406007597939,0.2697602222276476
20,2.0,0.15343040440763747,0.5274477061557921,-0.025647992553230695,0.2601667772035983
21,2.0,0.15482489290562543,0.5825023103183395,-0.014365684052679371,0.270632691662619
22,2.0,0.15514985115631766,0.5423543433121586,-0.019370677086239095,0.2595957720484416
23,2.0,0.1556437611579895,0.5268488725290499,-0.019674365567025787,0.2661355804524119
24,2.0,0.15560448169708252,0.5879533346338511,-0.014645560681565768,0.2665134252106968
25,2.0,0.15605243696616247,0.5805529360287377,-0.018172434414879698,0.27147814256282704
26,2.0,0.15710945648175698,0.6136025874032948,-0.013191187327237876,0.2714538584300899
27,2.0,0.1565999122602599,0.5643086026781593,-0.016863360061624783,0.2704475808451143
28,2.0,0.15613005387371984,0.516965876927193,-0.019231732859380787,0.2668551065444104
29,2.0,0.15589827398459116,0.5668418116138837,-0.017359298034291273,0.26512448178238673
30,2.0,0.15715646839910938,0.6312284624822105,-0.01936412051510753,0.26603859726549994
31,2.0,0.15667820628732443,0.5198581886426463,-0.014331816491476154,0.2708083407649403
32,2.0,0.1557718835996859,0.4784988216219742,-0.02112272467602719,0.2601882662489973
33,2.0,0.1550118590102476,0.5916555334516697,-0.020720421669792457,0.2562071825469773
34,2.0,0.15558001399040222,0.5189221956564523,-0.020731455886023754,0.25776977632080056
35,2.0,0.15568427162037957,0.619097486593168,-0.019238134531803758,0.2644093013963943
36,2.0,0.15622561122920062,0.649552146188351,-0.0180832777610475,0.2661987345430243
37,2.0,0.156762243885743,0.5517922888864519,-0.012023907522312405,0.2730478798108954
38,2.0,0.15784044449145979,0.6147765531086591,-0.019052588877684587,0.26499433375476594
39,2.0,0.158236001804471,0.5921331257582293,-0.011007757771556081,0.27040486351703685
40,2.0,0.15900629140981815,0.6013857178562309,-0.02074776630824481,0.26234832266326846
41,2.0,0.15979291853450595,0.5594927406928679,-0.019543213249127833,0.2658632207055111
42,2.0,0.1601083292517551,0.5579943460242646,-0.021910094349441637,0.25956228090504485
43,2.0,0.16052184761925178,0.8707021106533095,-0.03729629331481003,0.24508733285493875
44,2.0,0.16055849492549895,0.8767511957997384,-0.033402074571787455,0.24598395498720768
45,2.0,0.16138940369305405,0.8989449661974909,-0.03714048169894139,0.24487479480567861
46,2.0,0.1613609683006368,0.9255454278469704,-0.03498023928032119,0.24645244256495596
47,2.0,0.161866199846069,0.5384069681265149,-0.024281616240537377,0.25853206314619137
48,2.0,0.16227365574058222,0.5815146857744045,-0.014276224458992367,0.26863842433382945
49,2.0,0.1625932064652443,0.8909844728010072,-0.044635958921299485,0.2418381600642212
50,2.0,0.16295957127038171,0.9307868371140888,-0.030688911301777498,0.25271580691002676
51,2.0,0.16317854793025896,0.9556940000676073,-0.01888719040652413,0.26391114263401183
