,len,loss,reward,diff,eff
0,2.0,0.1092444509267807,0.30408773887917345,-0.01189331269806841,0.1733766329548322
1,2.0,0.1026340201497078,0.38142975019797165,-0.011600139057614657,0.18776975604613366
2,2.0,0.10643915832042694,0.4541179977195016,-0.010020477294342191,0.20994158056132778
3,2.0,0.1085386760532856,0.4063609421875981,-0.0007568869225092895,0.2201933739026261
4,2.0,0.11728054881095887,0.4656017562650484,-0.0017495961678854269,0.2147731513186116
5,2.0,0.12289532522360484,0.38549481388832907,-0.0046699709644486675,0.2135522996573783
6,2.0,0.12438505675111498,0.4210751279968724,-0.006984560692856755,0.2196780139477078
7,2.0,0.1287124641239643,0.44981680359582127,-0.0031055489591573365,0.21556135696145398
8,2.0,0.13101637363433838,0.43200059656237955,-0.006496419057145287,0.2102545587863751
9,2.0,0.13405455648899078,0.3797992033065409,-0.009545285215419199,0.21138330422363344
10,2.0,0.13839538801800122,0.6030105721165293,-0.009932791655585829,0.2197605517779185
11,2.0,0.1368328190098206,0.478415241517605,-0.011089951473387975,0.21351754333462114
12,2.0,0.13964361009689477,0.4048423223876822,-0.009319787633283862,0.2101950347598762
13,2.0,0.14230994933417865,0.5175485195535303,-0.007116164331451109,0.21711427125221328
14,2.0,0.14341615388790765,0.5559710316862748,0.00027581318963657876,0.2235591450199226
15,2.0,0.14492715103551745,0.4845058317423563,-0.0027700548038512747,0.21904425635873895
16,2.0,0.14632805524503484,0.43855637698361016,-0.00039353339865453446,0.2023038299220341
17,2.0,0.14540770856870544,0.4539510079906592,0.002822679307725952,0.20431592417812686
18,2.0,0.14495101924005308,0.4444906754933278,-0.004718439389307435,0.20215219507074736
19,2.0,0.1456076193600893,0.4582119980382581,-0.0031893426192264474,0.20319608277208193
20,2.0,0.14785450022845043,0.8665075973466168,0.03192983631098141,0.22944639939658176
21,2.0,0.1490246704356237,0.4104243122146439,-0.010380108545540724,0.19353348855734984
22,2.0,0.1499774232506752,0.3612233975602364,-0.010950532043986263,0.19212982910748566
23,2.0,0.15164789898941913,0.4254645582326326,-0.009188739496199106,0.19687445182765803
24,2.0,0.15249781280755997,0.30328986118438195,-0.004853805630887791,0.19033427506945994
25,2.0,0.1504413946889914,0.36825712766708407,-0.0029098761359910904,0.19464026275279692
26,2.0,0.15185243470801246,0.3610635294024083,-0.00968886931665052,0.19112690722920062
27,2.0,0.1528925100075347,0.43047138828226283,-0.0052970071263065705,0.19686962359596985
28,2.0,0.1535783268768212,0.31320457529330487,-0.005762804311972179,0.18511084073914977
29,2.0,0.15428782428304355,0.40055578065611375,-0.008870877724012276,0.19234925945194267
30,2.0,0.1544696599725754,0.49245424887766964,0.0032549233812788417,0.20413171583071973
31,2.0,0.15566904959268868,0.47993499441865983,0.00255148344462011,0.20792561598817802
32,2.0,0.15641919884717825,0.408058593020432,-0.003590729389793155,0.19657905761849315
33,2.0,0.15626280163140857,0.4062466602029994,-0.005465408373947031,0.1999800371519826
34,2.0,0.15575827338865825,0.39568646679077746,-0.0033303554897920196,0.19906732510486486
35,2.0,0.1552081507527166,0.42426349958651477,-0.0015877863531828396,0.19662831546261172
36,2.0,0.1551615166905764,0.43572429188408723,-0.0028989475597304692,0.2007140735254065
37,2.0,0.15516026376893646,0.5274805475820096,0.0008768039422218255,0.2110550145874048
38,2.0,0.15594075868527094,0.31604331470953906,-0.008786657996863264,0.16969570201834785
39,2.0,0.156286727078259,0.28544079198256844,-0.009453358307738205,0.16399344396999416
40,2.0,0.15683371937129556,0.304793540180878,-0.005164964600651323,0.16352115177713955
41,2.0,0.15745006377498308,0.3443250482618138,-0.006424245779955104,0.17084465214307967
42,2.0,0.15702877609535706,0.3140136634218619,-0.03380223138368165,0.18059804481327926
43,2.0,0.15682362341745334,0.5319106804189934,-0.007888361262326962,0.2189428566294391
44,2.0,0.15652122911479738,0.5107361915459371,-0.004109715103458301,0.2216311561367733
45,2.0,0.1564957931961702,0.5110904188681249,-0.005622990942138155,0.21862046906945057
46,2.0,0.15719038612665015,0.41390696146582623,-0.0043665256075736975,0.22050532003764858
47,2.0,0.1575803606150051,0.3873750459230849,-0.010975958712316589,0.2129829102803599
48,2.0,0.15680480778825526,0.44163600870476194,-0.008720384555514531,0.21462132082794969
49,2.0,0.15689178958535194,0.4938951501940994,-0.00704884104095594,0.2168043009347271
50,2.0,0.1564864210930525,0.3937821499148783,-0.007456863136327716,0.21164527331898625
51,2.0,0.15664862425854573,0.5593160715841554,-0.006119170423052937,0.2194285367564781
52,2.0,0.15627271119716032,0.42034878359836253,-0.007293264562311892,0.21437265532229113
53,2.0,0.15600969656198113,0.4684085587798837,-0.00815157953575572,0.2128349723099967
54,2.0,0.1559325547380881,0.5563676626841583,-0.013517178772303693,0.23494184375474433
55,2.0,0.1558270575478673,0.5497569740104582,-0.016308393692396086,0.23454214488860892
56,2.0,0.15602012932823414,0.5847134571064181,-0.018220345849346425,0.2375479004027776
57,2.0,0.15665090585063243,0.4796030429161556,-0.010338849309628723,0.24240265594867388
58,2.0,0.15689092104212712,0.5823653329152202,-0.01195577180108148,0.23877652513368067
59,2.0,0.15710341644783815,0.5532867924272552,-0.014342384537556232,0.2347876538101417
60,2.0,0.1565800207804461,0.597000980901547,-0.036053813635823585,0.281193272982288
61,2.0,0.1569480236259199,0.5801923272474074,-0.032401557750032325,0.2774207529692455
62,2.0,0.1570854446008092,0.47267073160237166,-0.010815975488787037,0.23911322786848466
63,2.0,0.15702400275040418,0.498132017115502,-0.00923009085250338,0.24008616243596453
64,2.0,0.15657389954878734,0.4674245032082922,-0.010591311287172351,0.24234993143167413
65,2.0,0.15690113773400133,0.5037338167223775,-0.00760111112323855,0.24303679809667997
66,2.0,0.15646095673984556,0.40067366726190634,-0.01766159081196548,0.22915050377317964
67,2.0,0.1564580196624293,0.6241473988009816,-0.01694939430249372,0.24049668989262446
68,2.0,0.15669902543658795,0.4482772559125358,-0.011448886328545795,0.23315852680839458
69,2.0,0.15704696678689548,0.581149928518666,-0.011080118509331232,0.24078032030519014
70,2.0,0.15757983786539292,0.8078695629560897,-0.02482917745730924,0.2218039804578954
71,2.0,0.15735164812455574,0.3483230960666329,-0.007158046239397016,0.18868546164363265
72,2.0,0.1571090685790532,0.35667178877002287,-0.008451235794651724,0.18559001970053807
73,2.0,0.15819833558556196,0.5781948120939157,-0.010965693063596828,0.24218918588782304
74,2.0,0.15796650518973668,0.5128008223065578,-0.013470933783277395,0.2385038390449319
75,2.0,0.1578841084908498,0.5769330656020571,-0.010246912072871765,0.24019098844182404
76,2.0,0.15750177369102256,0.5114742377435414,-0.02140097110354277,0.2331282641028634
77,2.0,0.15709368320993888,0.609144976104865,-0.014704433686803875,0.24543292468293448
78,2.0,0.15697578095559833,0.9102202769578884,-0.025802871778262765,0.22997041558757658
79,2.0,0.15696470895782114,0.3584622960679495,-0.008670093134402868,0.18620286040099152
80,2.0,0.1574306293954084,0.41184105644229824,-0.017958861983139958,0.19021178778787187
81,2.0,0.15743723847880597,0.33229179918410406,-0.008365336446915004,0.1833202100865141
82,2.0,0.1575746537152543,0.3460970241067182,-0.008981791417143318,0.18619972273244242
83,2.0,0.15794842982930796,0.5401435291372241,-0.01598884536829468,0.27930027134719626
84,2.0,0.15786673172431834,0.36756874342377993,-0.006254484639909519,0.20728703213783875
85,2.0,0.15763525170988815,0.8023904471231019,-0.04313833623134965,0.24459327838417447
86,2.0,0.15739550715547868,0.558195678004225,-0.014872455155587428,0.28626078170639635
87,2.0,0.15722447879273782,0.570603226069361,-0.025638633931250987,0.28625550417145723
88,2.0,0.15734395895446285,0.5999153503878837,-0.03405453714840277,0.27597482642719023
89,2.0,0.15761281955573295,0.5471482450017358,-0.03207510897783852,0.27602935413546453
90,2.0,0.15719622234394262,0.6350145390975647,-0.025768246893614434,0.28204199011669395
91,2.0,0.15744721346899218,0.6136648787894907,-0.01843210147082816,0.2417627159873284
92,2.0,0.15722510835496328,0.5805101542701248,-0.008314275294545278,0.24847641767789086
93,2.0,0.1569400983763502,0.4983888389571969,-0.014448409164874582,0.23992866247348615
94,2.0,0.15697576740854666,0.6124031028405887,-0.011343906095681026,0.2442095022433314
95,2.0,0.15694866011229655,0.6168150638651979,-0.008181019052730238,0.2520743096535412
96,2.0,0.15672022188754425,0.5739652667929922,-0.010227378005462175,0.24243169882704288
97,2.0,0.15632688398567998,0.5854841433652045,-0.010622639437579172,0.2504943904162819
98,2.0,0.15647902610627087,0.5677493323009392,-0.009367086370734077,0.2489717906335428
99,2.0,0.15664245627820492,0.5387453344553105,-0.01026573046099754,0.24037772632789375
100,2.0,0.1572034778445959,0.4822281862512621,-0.008727886515338758,0.24173175920156387
101,2.0,0.15782487757503985,0.5696794792549582,-0.005613296499654249,0.24706161513678065
102,2.0,0.15818665109574795,0.8275678366681014,-0.03157026231377745,0.20791523690246505
103,2.0,0.1586847998946905,0.4097521034192512,-0.003976054456918107,0.2103415706110709
104,2.0,0.1588600929826498,0.5076471702788407,-0.005863270507033745,0.22037037232504972
105,2.0,0.158771915063262,0.5031361749073398,-0.007100805492295383,0.21788949431064608
106,2.0,0.15891521058976651,0.4005591366525717,-0.009588182758435891,0.20892683726455993
107,2.0,0.15910806693136692,0.4142469366199595,-0.009674301140062829,0.210045431741964
108,2.0,0.15956546805799007,0.7996868730819628,-0.031593491383495514,0.24082263727175166
109,2.0,0.1596148493140936,0.5469351121832466,-0.024852952584673654,0.26627223425617197
110,2.0,0.15941053919494153,0.6257952863834257,-0.01945388871608864,0.2673305922375101
111,2.0,0.15959008768200875,0.6208680384088369,-0.019652744582176626,0.26772906422711995
112,2.0,0.15956926733255386,0.5458194695427031,-0.01245434579471056,0.27117178070829084
113,2.0,0.1592690482735634,0.6115219364175942,-0.01589750506203807,0.26913452642811825
114,2.0,0.15905191779136657,0.6731549544755095,-0.02148707343025579,0.26721153562469024
115,2.0,0.15883370846509934,0.5095876565952993,-0.02266985276380625,0.26489754554045536
116,2.0,0.15874279752373696,0.5768818202288094,-0.013624523007060659,0.2721556377088987
117,2.0,0.1590442343056202,0.5515324137777451,-0.012005586930765868,0.27605954718198417
118,2.0,0.15937747716903686,0.9110270101668351,-0.05115529137724634,0.23308544689252772
119,2.0,0.1598180954158306,0.8832046820656252,-0.039358888436040886,0.2558998411404957
120,2.0,0.15966193988919258,0.8911575305633311,-0.03192226911391919,0.2604298805584151
121,2.0,0.15982706159353255,0.5875070334813629,-0.007738750352211502,0.2746126544983623
122,2.0,0.1595888152718544,0.5652767068925159,-0.021210297749530507,0.26048247645101275
123,2.0,0.15944838345050813,0.5419263510544059,-0.01473250822667114,0.26544484039566285
124,2.0,0.1594372396171093,0.6018992072494834,-0.014019170415707355,0.26994716597068635
125,2.0,0.15985398441553117,0.6084431965331308,-0.01646430767140794,0.2653385809597226
126,2.0,0.15967137202620507,0.6240185305710786,-0.01985301246639147,0.2590419222503411
127,2.0,0.1590162032842636,0.5350668664049606,-0.015570226823907223,0.27309039347240366
128,2.0,0.15880134537816049,0.6504853311457228,-0.022869257293338857,0.26102229395091825
129,2.0,0.1585567606985569,0.5820293056411564,-0.017529933186623436,0.2654937141698142
130,2.0,0.15855950146913528,0.6157570147613562,-0.011831125714832906,0.2871632500895864
131,2.0,0.1581140549480915,0.5886790879780783,-0.01945543534007032,0.28443249526372
132,2.0,0.1578125,0.6296523341999892,-0.02573568867156268,0.27338424860192934
133,2.0,0.15783455833792687,0.5658780823881675,-0.01874782647064046,0.2843925516050864
134,2.0,0.1580017538368702,0.6399049846938958,-0.025604933727290592,0.2717192752615726
135,2.0,0.1577442379295826,0.6980482146982381,-0.027464735305418157,0.26982526262544365
136,2.0,0.15759010434150697,0.5710017730340622,-0.01772994713990188,0.27115210881316487
137,2.0,0.1578026607632637,0.6579276703083499,-0.019361349985912723,0.2692398682996434
138,2.0,0.1575294902920723,0.40057406360387326,-0.01200798317934995,0.19670495646720518
139,2.0,0.1571590480208397,0.4577814044008266,-0.009672265973133793,0.20184358337971026
140,2.0,0.15714676007628442,0.49281260500190355,-0.005703369139110501,0.2077137527268849
141,2.0,0.1567796717584133,0.38678607380887947,-0.009527428110153493,0.20511170130640222
142,2.0,0.15675285577774048,0.33369211033915674,-0.017932864116476453,0.19358075306114114
143,2.0,0.15665315046906472,0.34725837009863386,-0.016808268119470986,0.19576629483001937
144,2.0,0.1568463024497032,0.4081821109367687,-0.019674555587723797,0.20313173334963766
145,2.0,0.1568814979493618,0.44292387357941054,-0.015996161267099088,0.20493863092620718
146,2.0,0.15638299629092217,0.38302904979368535,-0.0027577887634294,0.21456887131965496
147,2.0,0.15609775140881538,0.40066356896572775,-0.009789001643603525,0.20695334465962556
148,2.0,0.15674962386488914,0.8209995507128186,-0.010751225636925823,0.20424077721413025
