,len,loss,reward,diff,eff
0,2.0,0.12718629837036133,0.5458690529522646,-0.005430965982359565,0.21032053191504463
1,2.0,0.12549730390310287,0.3029758511535968,-0.006750980287293451,0.17758355334793696
2,2.0,0.1300559788942337,0.23345213802338,-0.010450076392150892,0.16126651965764957
3,2.0,0.12345374003052711,0.3795503908941218,-0.009208084018893727,0.19480921584371477
4,2.0,0.1244840830564499,0.8366049198687439,-0.021230833632879118,0.22672485148280108
5,2.0,0.12354136382540067,0.28710045980466864,-0.006477372850991245,0.1740713415479264
6,2.0,0.12311297335794993,0.22673772753899304,-0.013141547497706836,0.15391824139200724
7,2.0,0.12641760054975748,0.21245011173668582,-0.013071986361940775,0.15383728827821785
8,2.0,0.1269348586599032,0.7671797043351025,-0.1025346622863564,0.23069947376914723
9,2.0,0.12694429382681846,0.6258083297585921,-0.033994952049827554,0.3265581251548284
10,2.0,0.12892430411143738,0.5996213867697495,-0.024510174089404597,0.3248417948555183
11,2.0,0.1314753151188294,0.5873772082752646,-0.044031349285965506,0.31522048498661404
12,2.0,0.12984197644086984,0.6323284433388451,-0.030840721723869174,0.3293141188152195
13,2.0,0.1287610216864518,0.7072780010951187,-0.03835173964084344,0.3159035973504133
14,2.0,0.12939937661091486,0.6448441909922012,-0.03884767576644485,0.31964577372251574
15,2.0,0.1306403144262731,0.6393410953127792,-0.03733834579862202,0.32273319493364294
16,2.0,0.13441684798282735,0.5106013753726749,-0.011435656719605947,0.23847278992741539
17,2.0,0.13536455026931232,0.5284070011569714,-0.013969463791364573,0.2328149410223798
18,2.0,0.13695847478352094,0.41041181954930495,-0.010272642496987793,0.23273679061576075
19,2.0,0.139375888928771,0.5430735719214995,-0.011634119172320559,0.23461599539503147
20,2.0,0.13906598410436086,0.502273511723192,-0.014489406847123678,0.2355110861758148
21,2.0,0.140439799902114,0.5294950092490057,-0.012725456426210901,0.23350564086987627
22,2.0,0.14100443571805954,0.5599879348008698,-0.00914411358894563,0.24221200847601268
23,2.0,0.14213533606380224,0.8772093057745609,-0.11012654011437702,0.2523589593450102
24,2.0,0.14132437169551848,0.8683011709346975,-0.09358754685482214,0.26666858675140215
25,2.0,0.14053475770812768,0.5428539788670524,-0.022781501091643355,0.33829459824582603
26,2.0,0.1405550001396073,0.7012612816580065,-0.047545024094695486,0.3101582845349435
27,2.0,0.14178111217916012,0.6682257335266515,-0.03425318169487124,0.32809042023232515
28,2.0,0.14213385998175063,0.6598553202333781,-0.03951420856507934,0.3221500131040421
29,2.0,0.14152204717199007,0.6128073504075744,-0.01827866031030797,0.33370403248124325
30,2.0,0.14268201036799338,0.6075903873989346,-0.0306077444550594,0.3337537778757955
31,2.0,0.1444723515305668,0.5414733546457716,-0.013313797764594702,0.3473735167260528
32,2.0,0.1449797869180188,0.6196521517035415,-0.047808180783276415,0.31394130831768574
33,2.0,0.14513912205310428,0.5890129986349,-0.021396297427419983,0.33866332022476753
34,2.0,0.1446897057550294,0.6049526007337586,-0.03174715429899487,0.3293646828607159
35,2.0,0.1451207980927494,0.6008632849483976,-0.03490029757913645,0.3252464369018842
36,2.0,0.14544876221869443,0.6793817030344556,-0.04242219822039682,0.31659766556159097
37,2.0,0.1457411429207576,0.5215609272993116,-0.01802373640438648,0.32380232829083005
38,2.0,0.146188779710195,0.6337642526097896,-0.04601989068332021,0.31989549297004566
39,2.0,0.14642394352704285,0.6314136209317658,-0.04956369810257133,0.30814134575515867
40,2.0,0.1469379632574756,0.5799319750706963,-0.03502990273248282,0.31764294520155173
41,2.0,0.14711305623253187,0.8813630306834885,-0.09233583026122125,0.2701857638067958
42,2.0,0.1469267708964126,0.8575483663565194,-0.09177319494977813,0.2723580164312243
43,2.0,0.14712622067467732,0.8563494295750531,-0.09169067296305963,0.2684983219694816
44,2.0,0.14704269154204264,0.9003630629329951,-0.0867600748750081,0.2717264858458024
45,2.0,0.14756753959733507,0.9024900770515155,-0.08398012794512348,0.27567914002593635
46,2.0,0.1475224740644719,0.8733053873755021,-0.08840782714738851,0.26505585421470296
47,2.0,0.14789175257707635,0.8721334685406208,-0.0888835227744928,0.2711576012657195
